"AGE";"EDUC";"EMPSTA";"FREQ";"MUN_DENSITY_LEVEL";"PCS_ESE";"QUANTILE_NIVVIE";"SEX";"TICM_MEASURE";"OBS_STATUS";"TIME_PERIOD";"OBS_VALUE"
"_T";"_T";"1";"A";"_T";"5";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2013;
"Y15T29";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2014;96.6
"_T";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2015;92.7
"_T";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2013;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_TAB";"L";2009;
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2009;
"Y15T44";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2010;
"Y15T44";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2009;93.2
"_T";"_T";"1";"A";"_T";"1T2";"_T";"_T";"EQUIP_INT";"A";2010;84.6
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2009;
"_T";"_T";"1";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2009;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_SMARTPHONE";"L";2010;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2009;
"_T";"_T";"1";"A";"_T";"3";"_T";"_T";"EQUIP_SMARTPHONE";"L";2009;
"Y45T59";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2010;64.8
"_T";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2017;
"_T";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2016;92
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_TAB";"L";2017;
"_T";"_T";"1";"A";"_T";"4";"_T";"_T";"EQUIP_LISEUSE";"L";2017;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_ORDI";"L";2017;
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2017;
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2017;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_TAB";"L";2017;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_LISEUSE";"L";2018;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2016;
"_T";"_T";"_T";"A";"NON_PERI_URBAN_RURAL";"_T";"_T";"_T";"EQUIP_INT";"L";2018;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"HAUT_DEBIT";"A";2012;82.1
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2013;
"Y15T44";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2013;
"_T";"_T";"_T";"A";"_T";"_T";"Q3";"_T";"EQUIP_ORDI";"L";2012;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_ORDI";"L";2012;
"_T";"_T";"1";"A";"_T";"4";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2012;
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2013;
"Y15T44";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2012;
"_T";"_T";"1";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2013;92.8
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2013;
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2013;76.9
"Y45T59";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2021;
"_T";"_T";"1";"A";"_T";"4";"_T";"_T";"EQUIP_LISEUSE";"L";2021;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_LISEUSE";"L";2020;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_SMARTPHONE";"L";2020;
"Y45T59";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2020;
"Y45T59";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2020;
"_T";"_T";"_T";"A";"INT_URBAN";"_T";"_T";"_T";"HAUT_DEBIT";"L";2019;
"_T";"_T";"1";"A";"_T";"5";"_T";"_T";"EQUIP_SMARTPHONE";"L";2020;
"Y15T44";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2020;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"F";"HAUT_DEBIT";"L";2020;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_INT";"L";2020;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_ORDI";"L";2015;
"_T";"_T";"_T";"A";"DENSE_URBAN";"_T";"_T";"_T";"EQUIP_ORDI";"L";2016;
"_T";"_T";"_T";"A";"_T";"_T";"Q2";"_T";"EQUIP_TAB";"L";2015;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_X_OUTILS_NUM";"L";2015;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2016;
"_T";"_T";"_T";"A";"_T";"_T";"Q4";"_T";"EQUIP_LISEUSE";"L";2015;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_TAB";"L";2016;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2016;
"Y45T59";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2016;
"_T";"_T";"_T";"A";"NON_PERI_URBAN_RURAL";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2016;
"Y15T44";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2015;
"_T";"_T";"1";"A";"_T";"3";"_T";"_T";"EQUIP_ORDI";"A";2025;94.7
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_SMARTPHONE";"L";2024;
"Y60T74";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"A";2025;7.6
"_T";"_T";"_T";"A";"_T";"_T";"Q2";"_T";"EQUIP_TAB";"L";2024;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_SMARTPHONE";"A";2025;90.1
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2024;
"Y15T44";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"A";2025;63.9
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"A";2025;77.3
"Y_GE60";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2024;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_SMARTPHONE";"A";2025;90.3
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_TAB";"L";2024;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_X_OUTILS_NUM";"L";2011;
"_T";"_T";"_T";"A";"DENSE_URBAN";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2011;
"_T";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2010;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2010;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_ORDI";"L";2011;
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2011;
"Y45T59";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2011;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"F";"HAUT_DEBIT";"A";2011;33.5
"Y45T59";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2011;
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2010;
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2011;
"Y45T59";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2019;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_LISEUSE";"L";2019;
"_T";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2019;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2018;83
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_X_OUTILS_NUM";"L";2019;
"_T";"_T";"1";"A";"_T";"5";"_T";"_T";"HAUT_DEBIT";"A";2018;87.1
"_T";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_ORDI";"L";2019;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_SMARTPHONE";"L";2019;
"Y_GE60";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2018;
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2018;
"_T";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2018;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_X_OUTILS_NUM";"L";2023;
"Y15T44";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2023;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_X_OUTILS_NUM";"L";2023;
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2024;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_SMARTPHONE";"L";2023;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_SMARTPHONE";"L";2023;
"Y45T59";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2023;96.8
"_T";"_T";"_T";"A";"DENSE_URBAN";"_T";"_T";"_T";"EQUIP_ORDI";"L";2023;
"Y15T44";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2024;
"_T";"_T";"_T";"A";"_T";"_T";"Q4";"_T";"HAUT_DEBIT";"L";2022;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_X_OUTILS_NUM";"L";2023;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2022;
"Y_GE60";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2022;
"Y15T29";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2021;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2022;
"Y15T44";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2021;95.9
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2022;
"Y15T44";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2022;
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2022;91.2
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2022;
"_T";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2021;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_TAB";"L";2021;
"Y45T59";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2014;86
"_T";"_T";"_T";"A";"DENSE_URBAN";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2013;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_SMARTPHONE";"L";2014;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"HAUT_DEBIT";"A";2014;79.2
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2013;48.3
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2015;55.8
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2014;
"_T";"_T";"_T";"A";"NON_PERI_URBAN_RURAL";"_T";"_T";"_T";"EQUIP_ORDI";"L";2014;
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2015;
"_T";"_T";"_T";"A";"_T";"_T";"Q2";"_T";"EQUIP_INT";"L";2014;
"Y60T74";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2014;70.7
"Y45T59";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2017;
"_T";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2017;
"Y45T59";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2016;90.3
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_LISEUSE";"L";2018;
"Y_GE60";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2016;
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2016;89.8
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_LISEUSE";"L";2018;
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2017;
"_T";"_T";"_T";"A";"PERI_URBAN_RURAL";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2017;
"Y45T59";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2018;79.4
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_INT";"A";2018;97.3
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"L";2020;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_SMARTPHONE";"L";2020;
"Y15T29";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2020;
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"L";2020;
"_T";"_T";"_T";"A";"INT_URBAN";"_T";"_T";"_T";"EQUIP_ORDI";"L";2020;
"Y15T44";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2021;
"Y15T44";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2021;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_TAB";"L";2020;
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2020;
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"L";2020;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2020;
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2009;
"Y45T59";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2010;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_LISEUSE";"L";2010;
"_T";"_T";"1";"A";"_T";"1T2";"_T";"_T";"EQUIP_INT";"A";2009;79.1
"_T";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2009;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2010;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_X_OUTILS_NUM";"L";2009;
"_T";"_T";"1";"A";"_T";"5";"_T";"_T";"EQUIP_SMARTPHONE";"L";2009;
"Y45T59";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2009;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"HAUT_DEBIT";"A";2009;63.6
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2010;
"_T";"_T";"1";"A";"_T";"4";"_T";"_T";"EQUIP_INT";"A";2016;96.7
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2016;
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2016;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_SMARTPHONE";"L";2015;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_LISEUSE";"L";2016;
"Y15T44";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2015;
"_T";"_T";"_T";"A";"_T";"_T";"Q1";"_T";"EQUIP_LISEUSE";"L";2015;
"Y15T44";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2015;
"_T";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2015;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_INT";"A";2016;91.6
"_T";"_T";"1";"A";"_T";"3";"_T";"_T";"EQUIP_LISEUSE";"L";2015;
"Y45T59";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2012;
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2013;31.8
"Y15T44";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2012;
"_T";"_T";"1";"A";"_T";"3";"_T";"_T";"EQUIP_INT";"A";2012;97.6
"Y15T44";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2013;
"Y60T74";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2013;
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2012;
"Y15T29";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2012;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2012;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_TAB";"L";2012;
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2013;
"Y15T44";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2011;
"_T";"_T";"_T";"A";"INT_URBAN";"_T";"_T";"_T";"EQUIP_ORDI";"L";2011;
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2010;69.9
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2010;
"_T";"_T";"1";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2011;88.6
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2011;90.6
"_T";"_T";"_T";"A";"NON_PERI_URBAN_RURAL";"_T";"_T";"_T";"HAUT_DEBIT";"L";2011;
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2010;61.8
"Y45T59";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2011;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2011;
"_T";"_T";"1";"A";"_T";"3";"_T";"_T";"HAUT_DEBIT";"A";2011;93.3
"_T";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"A";2025;90.4
"_T";"_T";"1";"A";"_T";"3";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2024;
"Y45T59";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2024;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_INT";"A";2025;97.8
"Y45T59";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"A";2025;77.3
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"HAUT_DEBIT";"A";2024;93.8
"_T";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"A";2025;46.2
"_T";"_T";"_T";"A";"_T";"_T";"Q4";"_T";"EQUIP_ORDI";"A";2025;90.3
"_T";"_T";"_T";"A";"NON_PERI_URBAN_RURAL";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"A";2025;76.8
"_T";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_SMARTPHONE";"A";2025;86
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2025;61.3
"Y_GE60";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2023;75.9
"_T";"_T";"_T";"A";"DENSE_URBAN";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2023;
"_T";"_T";"1";"A";"_T";"5";"_T";"_T";"HAUT_DEBIT";"A";2023;94.4
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2024;
"_T";"_T";"1";"A";"_T";"4";"_T";"_T";"EQUIP_ORDI";"L";2023;
"_T";"_T";"1";"A";"_T";"6";"_T";"_T";"EQUIP_LISEUSE";"L";2023;
"_T";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2024;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_ORDI";"L";2023;
"Y15T44";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2024;98
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2023;55
"Y60T74";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2024;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_TAB";"L";2018;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_ORDI";"L";2018;
"_T";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2019;
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2018;
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2019;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_X_OUTILS_NUM";"L";2019;
"Y45T59";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2018;
"Y45T59";"_T";"_T";"A";"_T";"_T";"_T";"F";"EQUIP_LISEUSE";"L";2019;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2018;
"Y15T44";"4T8";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2018;
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_TAB";"L";2018;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_TAB";"L";2021;
"_T";"_T";"_T";"A";"NON_PERI_URBAN_RURAL";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2021;
"Y15T44";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2021;89.4
"Y_GE60";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2022;
"_T";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2021;84.4
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2022;97.3
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_INT";"A";2022;98
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2022;
"Y45T59";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2022;93.3
"Y15T44";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2021;
"_T";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2022;
"Y30T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2017;
"Y_GE75";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2018;
"_T";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2018;
"Y15T44";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_INT";"A";2017;95.4
"_T";"_T";"_T";"A";"_T";"_T";"Q4";"_T";"EQUIP_INT";"L";2018;
"_T";"_T";"1";"A";"_T";"1T2";"_T";"_T";"HAUT_DEBIT";"A";2017;84.4
"Y60T74";"_T";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2016;67
"_T";"_T";"_T";"A";"_T";"_T";"Q2";"_T";"EQUIP_LISEUSE";"L";2018;
"_T";"_T";"1";"A";"_T";"_T";"_T";"_T";"EQUIP_X_OUTILS_NUM";"L";2016;
"Y_GE60";"_T";"_T";"A";"_T";"_T";"_T";"M";"EQUIP_INT";"A";2018;75.1
"Y15T44";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_LISEUSE";"L";2017;
"Y60T74";"_T";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2016;
"Y15T44";"0T1";"_T";"A";"_T";"_T";"_T";"_T";"HAUT_DEBIT";"A";2015;79.8
"_T";"_T";"1";"A";"_T";"5";"_T";"_T";"EQUIP_LISEUSE";"L";2015;
"Y45T59";"2_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_SMARTPHONE";"L";2016;
"Y_GE60";"3_X_353";"_T";"A";"_T";"_T";"_T";"_T";"EQUIP_ORDI";"L";2016;
