"AGE";"EP_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"SEASONAL_ADJUST";"SEX";"UNIT_MEASURE";"DECIMALS";"OBS_STATUS";"OBS_STATUS_FR";"UNIT_MULT";"TIME_PERIOD";"OBS_VALUE"
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1955;7039387
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1954;10251241
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1978;27358707
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2007;28874673
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1994;3544179
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1980;28155117
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1993;3602926
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1996;29305838
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1978;8490408
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1988;5879948
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2002;5731275
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1948;10721341
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1978;6320191
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2005;5752594
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1992;57110533
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1986;55411238
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1956;11409127
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2014;14067338
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2005;5480343
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2019;9589609
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1978;8122326
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2007;3323482
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1952;1044873
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1975;8264830
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1974;6228185
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2018;3734174
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1999;2669619
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1959;1248393
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1959;45014662
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1975;52600000
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2002;1615094
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2014;7977349
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1964;11804711
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1997;58116018
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1956;2760643
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1962;3151717
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1949;569345
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1986;11696715
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1958;11428599
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2007;13260161
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1953;10167060
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1958;23122838
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2001;4380129
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1969;11698272
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2021;11427664
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1998;15026922
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1960;11927392
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1976;8221672
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1946;870401
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1986;2331893
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1992;14325849
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2010;7523983
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1979;13229679
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1949;6095827
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1974;8293473
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2007;7476232
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2006;1844538
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1994;5827481
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2009;5867279
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1960;11588381
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1983;1114976
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1994;4772965
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2003;7731264
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2018;13863136
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1968;8556725
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1964;10608419
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1993;11307911
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2007;15315094
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1948;22114366
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1981;16379718
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1991;10954743
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1972;16850617
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2010;28601580
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1974;9570967
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2011;7538742
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2020;5615925
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1984;14389199
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1958;10177461
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1968;6141359
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1991;28635876
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2008;11369872
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1996;11246632
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2019;27835480
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1946;6438093
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2002;32288026
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1991;11398296
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1997;15055742
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1960;14664855
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1988;29685169
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1979;13978273
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1967;11945367
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1967;8572004
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1982;14316174
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1962;7835840
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1988;8110575
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1958;2844745
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1954;2740491
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1966;6362359
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1974;16942215
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1985;27205702
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1984;54894854
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1977;25662163
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1986;8187226
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2017;6032981
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1993;11422674
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2007;7838862
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1955;10094772
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1957;7201752
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1955;11332508
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2013;2184599
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1995;15515692
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1970;8529220
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"R";"D";"0";2022;5804764
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1989;8079276
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2002;7717913
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1995;4847712
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2018;15974444
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1984;11862016
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2015;5967792
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1999;15017908
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2000;12143625
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1971;24466727
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1986;27441109
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1951;10255854
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1994;30940136
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1962;23108534
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1992;11130861
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1974;25128749
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2010;15406592
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1965;16511269
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1950;22327886
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1948;1463602
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1975;12655700
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1954;1731576
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2016;27999526
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1986;15999391
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2021;15417227
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1990;8039675
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1952;6524893
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1950;582144
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1984;14488316
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1991;4538581
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2013;6011490
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2012;14154661
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2010;6199172
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1955;43227872
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1971;51016234
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1973;24893083
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1964;2120798
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1949;10304243
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1980;16418623
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2018;16848750
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1978;9300125
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2018;15611515
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1957;11110172
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1948;10325218
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2006;28898093
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1968;727378
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1965;48561800
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1969;733110
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2020;13835040
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1968;6382547
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2009;16357834
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1954;635858
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1998;58298962
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1997;5714442
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1985;1172427
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1997;11167917
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2009;5469576
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1982;13115167
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1967;16813864
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1958;1870860
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1971;12627297
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2004;4770015
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1950;1564701
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2011;32939901
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1994;29090181
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2008;7850203
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2010;14257412
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2013;7939908
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1949;41313195
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1957;5659080
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1947;2668733
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2011;6375265
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2009;7864098
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1974;3911037
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1985;11782613
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1987;3585893
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2014;28221600
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1982;16327004
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2006;12925694
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2015;15968411
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2017;32448507
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1959;10011991
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2011;28504551
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1984;27002705
"_T";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2013;63697865
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1999;15663652
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2004;5743711
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1969;8534949
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1997;1336837
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1961;7637936
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2011;5941265
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1946;2645440
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2010;2060405
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1999;5670252
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1960;7604067
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1985;3460136
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2001;15067857
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1961;12165710
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1981;9349579
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"R";"D";"0";2022;17941347
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1997;31232352
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1952;9827856
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2016;16261009
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2021;6253682
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1949;10818245
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1993;15366832
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1980;8394805
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1998;1396294
